Vmag,Plx,e_Plx,B-V,SpType,Amag,target
7.98,11.4,1.2,0.478,F3/F5V,18.264524256682364,0.0
7.61,6.79,1.12,1.085,G8IV,16.76934887140251,0.0
7.47,5.59,2.62,0.098,A0/A1V,16.207059039432114,0.0
9.74,30.38,1.51,1.05,K3V,22.152938847633834,0.0
7.34,5.69,0.69,0.037,A0V,16.115561331975357,0.0
8.05,8.72,1.14,0.387,F2V,17.752582424662837,0.0
5.56,8.92,0.64,1.436,K4III,15.311824271880614,1.0
8.73,2.32,1.27,1.875,K3III:,15.5574399244545,1.0
2.39,7.03,0.73,-0.171,B1.5III,11.62477662509912,1.0
9.02,13.7,1.58,0.757,G3/G5V,19.703602835782032,0.0
7.78,7.65,1.17,0.94,K0III,17.19830717576809,1.0
8.26,1.84,0.96,0.271,A0III/IV,14.584089115047682,1.0
6.62,4.24,1.14,1.865,M2III:,14.756829282963665,1.0
7.51,4.52,1.24,0.99,K0III,15.78569217405691,1.0
9.24,2.71,1.74,1.1,G8III,16.404846454372027,1.0
7.01,6.62,0.98,0.066,B9III/IV,16.1142899471985,1.0
9.44,5.95,1.42,0.635,F3V,18.31258482864275,0.0
7.95,2.62,1.02,1.702,M1/M2III,15.041506456598729,1.0
8.37,3.84,1.15,0.418,F3IV/V,16.291656121837654,0.0
7.75,16.81,1.15,0.512,F5V,18.877838567197355,0.0
8.61,1.96,1.24,1.537,K3III,15.07128035678238,1.0
8.82,6.45,1.6,0.45,F3V,17.867798573176337,0.0
5.53,6.02,0.88,1.553,K5III,14.427982456289122,1.0
8.68,6.57,1.44,0.595,G3V,17.7678268477989,0.0
8.6,1.16,0.85,1.696,M0III:,13.92228994613459,1.0
8.31,7.13,1.11,1.279,K2III,17.57544764925933,1.0
10.0,7.85,1.95,0.703,G5V,19.474348283726265,0.0
6.38,2.67,0.56,1.521,K4III,13.512556306822876,1.0
6.44,1.22,0.96,1.813,M1III,11.871799153373741,1.0
8.29,2.91,1.11,0.936,G8/K0III,15.609464944929536,1.0
7.92,12.46,1.17,0.73,G2IV,18.39759021161575,0.0
7.51,42.45,0.98,0.752,K0V,20.649388472899858,0.0
6.4,1.11,0.91,0.438,F0III/IV,11.626614893933288,1.0
8.37,6.46,2.07,0.3,F0III/IV,17.42116258997542,1.0
5.73,26.13,0.63,0.683,G2IIIb,17.81569704863663,1.0
7.53,2.49,1.08,-0.04,B6III,14.510996735478681,1.0
4.86,57.0,0.79,0.469,F6/F7V,18.639374278362457,0.0
6.92,1.95,1.2,2.0,M0III,13.37017305681259,1.0
7.01,3.69,0.65,1.404,K2III,14.845131830795301,1.0
2.76,39.78,0.75,1.168,K2III,15.758323893942082,1.0
7.79,7.43,1.02,0.26,F0IV/V,17.144944068802875,0.0
9.22,9.02,1.74,0.547,G3V,18.996032687709707,0.0
9.03,8.41,1.35,0.746,G5IV,18.65397997898956,0.0
6.64,2.67,0.95,-0.017,B9III,13.772556306822874,1.0
9.02,2.43,1.09,0.02,B9V,15.948031367991561,0.0
6.65,1.58,0.84,1.571,M3/M4III,12.643285434772114,1.0
7.71,3.49,1.18,0.006,B9III,15.4241271347959,1.0
6.92,4.42,0.86,-0.027,B9IV/V,15.14711134674546,0.0
9.22,5.27,1.22,0.447,F3V,17.829053076062735,0.0
8.38,0.45,1.06,1.653,M0/M1III,11.646062568876719,1.0
8.03,1.48,1.53,0.16,B3IV,13.881308576974787,0.0
8.13,2.57,1.36,1.431,K3III,15.179665616656473,1.0
8.49,9.35,1.13,0.516,F5V,18.34405805436259,0.0
6.3,2.34,0.8,0.324,B1.5V,13.146079287050714,0.0
6.36,23.43,0.89,0.384,F0V,18.208861442984812,0.0
7.59,2.52,0.93,1.684,M1III,14.597002703907721,1.0
8.69,3.95,1.53,1.694,K5/M0III,16.6729854781323,1.0
8.64,3.05,1.41,1.261,G5V,16.06149919673393,0.0
7.65,2.39,0.99,1.22,K1III,14.54198950474069,1.0
5.75,7.9,0.48,0.017,A2V,15.238135456452207,0.0
8.7,9.03,1.06,0.592,G1V,18.478438751567527,0.0
7.78,3.77,0.99,0.004,B5III,15.661706751028966,1.0
8.85,2.82,0.95,0.083,A0V,16.101245541596803,0.0
8.24,1.92,1.04,-0.044,B5III,14.656506143517749,1.0
6.74,6.69,0.81,0.974,G8III/IV,15.867130588839116,1.0
8.59,8.68,1.2,0.92,G8/K0III,18.282598625882457,1.0
8.16,0.97,0.93,1.445,K2/K3IIICN.,13.093858671331224,1.0
5.12,65.46,0.8,0.694,G5V,19.199880004859928,0.0
7.86,1.34,1.15,0.033,B7III,13.49552399182404,1.0
9.16,8.12,1.37,0.483,F3V,18.707780146205877,0.0
7.94,2.93,1.4,0.748,A3V+...,15.27433810177055,0.0
8.28,2.21,1.01,0.048,B8V,15.001961368425553,0.0
7.26,4.41,1.32,1.096,G6II/III,15.482192947339193,1.0
8.53,1.13,1.35,1.595,K2/K3III:,13.795392217417099,1.0
7.33,8.15,1.07,0.353,F0V,16.885788043699883,0.0
7.49,17.89,1.16,0.536,F6V,18.753051702836864,0.0
6.51,22.67,1.34,0.472,F8V...,18.287257600632586,0.0
6.58,13.01,0.96,0.33,F0V,17.15138648280793,0.0
8.42,1.91,2.2,1.22,A2V...,14.825166836238639,0.0
8.18,8.05,1.33,0.369,A6III,17.708979401839343,1.0
8.79,5.1,1.16,1.055,G8III,17.32785088048968,1.0
9.02,2.48,1.3,1.184,K0III,15.992258404131082,1.0
8.69,3.66,1.56,0.873,G8III,16.507405426972053,1.0
6.16,7.09,2.74,0.131,A1IV-V,15.413231175915334,0.0
8.07,3.5,1.05,0.978,G6IVw...,15.790340221751379,0.0
6.67,6.01,5.76,0.061,A0V,15.564372360013698,0.0
9.6,4.39,2.15,0.57,F2V,17.812322601210607,0.0
8.98,2.29,1.34,0.351,A5IV,15.77917741169944,0.0
5.87,12.12,0.95,0.163,A2/A3IV/V,16.287513099151337,0.0
8.34,4.1,1.12,1.414,K2/K3III,16.403919283598675,1.0
6.71,3.41,0.83,-0.008,B9V,14.373771894962488,0.0
8.88,0.59,1.43,1.23,G8III,12.734260058210722,1.0
8.6,9.49,1.25,0.367,F0V,18.486331062136465,0.0
8.8,10.21,1.55,0.452,F5V,18.84512871043455,0.0
8.83,1.18,1.29,1.472,K3III,14.189410036530626,1.0
8.84,8.77,1.44,0.959,G8IV/V,18.5549979668302,0.0
8.01,6.21,0.81,0.13,A3IV/V,16.975458000882902,0.0
5.97,8.03,0.78,0.912,G8III,15.493577726393404,1.0
8.49,11.45,1.13,0.473,F5V,18.784027433379535,0.0
7.05,5.52,0.99,-0.043,B9V,15.759695388645994,0.0
7.76,2.02,0.82,1.483,K3III,14.28675684723312,1.0
9.07,1.7,1.57,1.344,G8III+...,15.222244606891369,1.0
8.96,0.18,1.53,1.399,K2III,10.236362525516531,1.0
8.97,6.01,1.51,1.079,K0/K1III,17.864372360013697,1.0
8.76,3.32,1.47,0.399,F0V,16.36569041852018,0.0
9.47,6.38,1.51,0.512,F5V,18.494103393605812,0.0
9.29,0.21,1.7,0.32,B2III,10.901096473669595,1.0
8.56,9.22,1.25,0.486,F5V,18.38365460526815,0.0
7.9,3.63,1.08,1.731,M1III,15.699533125180562,1.0
6.93,9.54,0.84,0.9,G5III,16.827741873520473,1.0
8.43,5.3,1.0,0.426,F0IV/V,17.051379348003945,0.0
8.86,8.47,1.26,0.671,G3V,18.499417051653534,0.0
7.99,12.94,1.34,0.456,F3V,18.54967138166341,0.0
9.42,5.95,1.58,0.489,F5IV,18.292584828642745,0.0
7.3,8.94,2.14,0.516,F7V,17.05668759397959,0.0
9.57,4.23,1.56,0.316,F0V,17.701701836875213,0.0
9.8,3.32,1.59,0.406,A5IV/V,17.40569041852018,0.0
8.75,0.54,1.31,1.516,K2III,12.411968799114844,1.0
8.77,14.36,2.42,0.569,F8V,19.555772199531408,0.0
3.61,8.79,0.65,1.161,K1III,13.329944375368857,1.0
9.13,3.23,1.46,1.603,M0/M1III,16.676012611655516,1.0
10.07,9.12,1.86,0.604,G5V,19.86997419164208,0.0
6.93,6.01,0.73,0.234,A5/A6IV/V,15.824372360013697,0.0
11.91,26.89,3.79,1.44,M3V:,24.057954011116507,0.0
6.83,1.78,1.04,1.693,K4/K5III,13.08210001154447,1.0
7.59,4.64,1.03,-0.005,B6V,15.922589902774405,0.0
9.36,12.41,1.53,0.61,G0V,19.82885890749365,0.0
6.51,2.92,0.65,1.39,K3III comp,13.836914257242093,1.0
8.46,1.52,1.17,-0.086,B3V,14.369217939723864,0.0
9.38,8.2,1.59,0.633,G3V,18.949069261918584,0.0
6.85,2.42,0.83,-0.008,B4V,13.769076829902156,0.0
8.74,5.84,1.16,1.027,K0/K1IVwp..,17.572064235561996,0.0
8.54,2.8,1.2,1.221,K1III,15.775790156711096,1.0
7.34,3.2,0.95,-0.002,B5V,14.865749891599531,0.0
10.49,161.77,11.29,1.463,M2V:,26.53448992746683,0.0
11.39,161.77,11.29,1.439,M2V:,27.43448992746683,0.0
8.55,13.58,1.46,0.629,G2/G3V,19.214498849722418,0.0
8.61,3.92,1.38,1.622,K2/K3III,16.576430335102287,1.0
9.45,4.27,1.7,0.502,F0/F2V,17.60213937512512,0.0
8.43,6.11,1.26,1.308,K2III/IV,17.36020605121277,1.0
8.38,9.28,1.09,0.443,F2V,18.21773988109431,0.0
3.42,119.05,0.62,0.75,G5IV,18.79864699870449,0.0
8.26,3.29,0.87,1.108,K0III,15.845979489749872,1.0
8.24,4.15,1.06,0.016,B9.5V,16.330240483560466,0.0
8.09,4.03,1.15,0.038,A1V,16.116525230705548,0.0
8.43,4.28,1.16,0.287,A3IV/V,16.58721884506586,0.0
9.25,7.39,1.27,0.493,F6/F7V,18.593222191974128,0.0
7.51,28.58,0.83,0.617,G1V,19.79031112227476,0.0
8.19,16.07,1.07,0.558,F7/F8IV,19.220079383816724,0.0
7.76,1.4,1.01,-0.026,B7V,13.490640178391189,0.0
9.18,11.28,1.38,0.577,F7V,19.441545498236618,0.0
9.19,4.92,3.02,0.503,F3V,17.649825513836802,0.0
7.14,3.74,0.91,-0.019,B6V,15.004358011002402,0.0
7.9,6.32,1.09,0.327,A7/A8V,16.903585391411927,0.0
9.91,0.5,1.74,0.906,F3/F5V,13.404850021680094,0.0
9.09,5.07,1.25,0.232,B9.5V,17.61503979666668,0.0
9.06,13.43,1.29,0.605,G3V,19.700380063343573,0.0
8.57,3.73,1.42,1.114,K1III,16.42854415904344,1.0
7.52,6.61,0.92,0.226,A4IV,16.6210072974282,0.0
7.62,0.06,1.14,1.69,K3III,6.5107562519182185,1.0
8.41,2.24,0.83,0.311,A0/A1V,15.161240091670814,0.0
8.31,2.46,1.17,0.159,B6V,15.264675535516897,0.0
8.87,0.82,1.17,0.096,B9V,13.439069261918583,0.0
7.64,1.86,1.8,-0.06,B6II/III,13.98756472108958,1.0
9.33,9.52,1.79,0.573,G1V,19.223184741922374,0.0
6.41,8.55,0.83,-0.02,A0V,16.069830573640864,0.0
6.51,9.42,0.72,0.321,F2V,16.38025451396439,0.0
5.61,8.86,0.82,0.036,A1V,15.347168609435254,0.0
6.47,7.6,0.82,0.095,A2Vs,15.874067961403956,0.0
8.63,0.54,1.19,-0.016,B9V,12.291968799114844,0.0
7.45,7.28,1.38,0.317,A7V,16.760656896565187,0.0
9.25,16.42,1.63,0.688,G6/G8V,20.32686576391711,0.0
9.02,2.51,1.5,1.008,G8IIIp,16.01836860740519,1.0
7.19,5.33,0.96,0.401,A3II/III,15.823636045132861,1.0
7.36,11.12,0.93,0.393,F0/F2III,17.590523936230195,1.0
5.93,6.39,0.86,0.009,B9V,14.957504290792,0.0
8.06,3.58,1.05,1.386,K2/K3III,15.829415133219372,1.0
8.38,2.24,1.24,1.647,K1III,15.131240091670815,1.0
9.08,21.65,1.41,0.82,K1III,20.75728950344692,1.0
8.7,2.06,1.02,1.072,K0III,15.269336101845767,1.0
7.53,12.31,0.91,0.403,F0IV,17.981290264656582,0.0
8.91,26.16,1.16,0.822,K1V,20.99818869826115,0.0
7.72,2.75,0.84,1.118,K1III,14.916663469151313,1.0
9.01,32.66,1.09,0.98,K2IV/V,21.580080902003246,0.0
9.54,20.65,1.73,0.847,K2III,21.114600279962097,1.0
8.42,4.62,1.05,0.28,A0IV/V,16.74320987778063,0.0
9.18,4.82,1.39,1.386,G8/K0IV,17.59523519119425,0.0
7.16,20.22,0.77,0.594,F8/G0V,18.688905756274913,0.0
6.94,3.99,1.08,0.002,B9IIIsp...,14.944864478433743,1.0
8.29,6.07,1.61,1.268,K1III,17.205943455376286,1.0
6.61,2.4,0.57,-0.144,B3V,13.511056208558031,0.0
9.73,13.0,1.66,0.781,G6V,20.299716761534185,0.0
3.75,34.42,0.99,0.043,A0V,16.434054329957707,0.0
7.2,37.19,1.15,0.748,G6/G8V,20.05213089179486,0.0
9.7,7.65,1.78,0.615,G2/G3V,19.118307175768088,0.0
8.17,7.73,1.36,0.648,G3V,17.610897469591627,0.0
8.21,5.46,1.07,0.171,A3V,16.895963213523686,0.0
7.82,2.47,0.91,-0.089,B8III,14.78348476629833,1.0
7.93,2.75,0.93,1.212,K2III,15.126663469151314,1.0
9.27,0.81,1.43,0.127,A1V,13.812425094393248,0.0
8.49,8.64,1.11,0.451,F3V,18.172568712394465,0.0
7.9,2.78,0.9,-0.056,B8Vn,15.120223979590381,0.0
8.4,1.92,2.69,0.0,B5/B6V,14.81650614351775,0.0
7.1,4.75,0.93,-0.042,B9V,15.483468048124333,0.0
7.84,12.86,0.97,0.393,F2IV,18.386204842941016,0.0
7.36,8.95,1.02,0.135,A3V,17.11911517657956,0.0
7.11,7.26,1.01,0.147,A2III/IV,16.41468310350047,1.0
6.22,1.32,1.26,0.135,B9.5V,11.822869656029248,0.0
8.35,18.11,0.99,0.711,G6V,19.639592251570292,0.0
8.53,12.16,1.24,0.654,G5/G6V,18.95466787468358,0.0
7.89,8.85,1.09,0.413,F0V,17.624716353489127,0.0
8.2,3.55,2.14,0.947,G8/K0III:,15.95114176527547,1.0
5.69,13.04,0.68,0.938,G5IV,16.266387956979507,0.0
8.44,8.49,1.14,0.445,F3IV/V,18.084538451219764,0.0
8.35,3.36,1.25,0.186,B9.5/A0V,15.98169638694922,0.0
7.99,13.32,1.2,0.529,F7/F8V,18.612521124171412,0.0
6.31,2.87,0.81,0.094,B3Vn,13.599409483669962,0.0
8.67,9.9,0.82,0.474,F5/F6IV/V,18.64817597298775,0.0
7.93,4.72,1.08,1.034,G8III,16.29970999317044,1.0
9.03,9.58,1.24,0.598,F8V,18.936827545392724,0.0
7.79,1.92,0.92,0.153,B0.5III,14.20650614351775,1.0
8.48,7.43,1.95,0.363,F2/F3V,17.834944068802876,0.0
6.09,19.58,0.78,0.283,A9IV,17.549063437335594,0.0
7.68,2.03,0.77,-0.04,B8/B9V,14.217480189566064,0.0
8.13,3.1,1.06,1.053,G9III,15.586808469171364,1.0
8.65,3.63,1.13,1.058,K0III,16.44953312518056,1.0
7.51,1.19,0.84,-0.012,B6V,12.887734806962655,0.0
8.56,0.61,1.53,0.905,G5/G6III,12.486649175053836,1.0
7.51,2.14,1.17,0.111,B3III,14.162068866745955,1.0
6.13,5.33,0.75,0.024,A1V,14.763636045132863,0.0
5.09,15.94,0.61,1.141,K2III,16.10244158530047,1.0
9.04,5.78,1.47,0.385,F2V,17.849639192102643,0.0
7.51,10.9,1.38,0.453,F0IV,17.69713248970312,0.0
8.32,3.61,0.94,-0.031,B8V,16.10753600952829,0.0
9.02,24.29,2.01,0.88,K1V,20.947137574025653,0.0
5.02,15.03,0.47,0.043,A2V,15.90479490293454,0.0
8.44,9.04,1.25,0.396,F2/F3V,18.220842152376818,0.0
9.22,4.12,1.55,1.497,K1III:,17.294486080165676,1.0
7.49,4.08,0.8,0.127,A3V,15.5433008154494,0.0
8.4,0.44,2.56,-0.006,B3V,11.617263382430938,0.0
6.65,19.78,0.81,0.355,F2IV/V,18.1311314363058,0.0
6.44,9.54,0.96,1.236,K0III,16.337741873520475,1.0
7.8,7.46,0.99,0.331,A9V,17.163694137363343,0.0
9.58,2.15,1.37,0.43,F0IV,16.24219229957803,0.0
9.03,3.52,1.7,0.131,B9V,16.762713317390656,0.0
7.01,2.61,0.89,-0.077,O9.5V:n...,14.093202536691404,0.0
8.32,6.58,1.16,0.366,A9V,17.411129468069777,0.0
5.02,31.13,0.47,0.518,F6IV-Vs,17.485895603412576,0.0
8.09,3.46,1.13,1.783,K5/M0III,15.785380493963883,1.0
8.03,9.95,1.17,0.325,F0V,18.019115403728627,0.0
7.34,4.72,0.95,0.022,B9.5V,15.709709993170438,0.0
8.77,7.42,1.31,0.378,F2IV/V,18.122019526395135,0.0
8.42,2.22,0.91,-0.006,B9V,15.151764872253192,0.0
7.59,6.25,0.97,0.196,A3V,16.56940008672038,0.0
8.57,1.96,0.9,1.472,K2/K3III,15.03128035678238,1.0
8.04,3.77,1.11,1.321,K3III,15.921706751028964,1.0
8.2,1.03,1.31,1.409,M3/M4III:,13.26418612352586,1.0
7.47,6.05,0.71,1.097,K1III,16.378776873262346,1.0
3.19,25.71,0.87,1.192,K0/K1III,15.240510383214303,1.0
6.41,4.73,0.69,-0.049,B9IV,14.784305703689057,0.0
8.04,3.5,1.18,1.252,K0III,15.760340221751377,1.0
7.02,10.08,0.96,1.111,K1III,17.03730266054753,1.0
7.94,1.35,1.1,-0.06,B6II/III,13.59166884247503,1.0
9.15,7.06,4.1,0.61,G0V,18.39402350525902,0.0
9.05,5.33,1.01,0.578,F8V,17.683636045132864,0.0
7.97,6.87,1.13,0.441,F2IV,17.15478368529775,0.0
8.37,2.61,2.46,0.828,F5V,15.453202536691403,0.0
6.57,7.24,0.73,0.334,F0III/IV,15.868692830985736,1.0
8.02,1.77,0.94,-0.123,B2IV,14.259866331809032,0.0
8.4,1.86,1.3,0.211,A1V,14.747564721089581,0.0
9.29,30.13,1.45,0.974,K3V,21.684995658366784,0.0
7.38,4.87,0.85,1.036,K0III,15.817644806073172,1.0
8.34,1.47,1.2,-0.046,B9III,14.17658667374088,1.0
8.74,2.28,1.34,1.334,K0III,15.529674235002268,1.0
7.57,1.74,0.95,0.173,B6Vne,13.772746241413,0.0
8.38,2.71,1.16,1.005,K0III,15.54484645437203,1.0
6.96,8.11,1.03,0.2,A3V,16.50510427105578,0.0
5.51,12.23,0.56,1.071,K1III,15.947132285181427,1.0
6.77,17.44,0.74,0.529,F6V,17.977732402982742,0.0
5.68,3.96,0.94,-0.099,B2V + B3V,13.668475929627562,0.0
7.69,16.25,0.98,0.583,G0V,18.744266826574467,0.0
10.17,45.67,2.06,1.419,M0V,23.468155058035002,0.0
7.17,9.08,0.99,0.328,F0IV,16.960429242605425,0.0
9.51,8.34,1.02,0.537,F7V,19.115830253188694,0.0
10.07,5.33,5.55,0.602,F6V,18.70363604513286,0.0
9.1,31.99,1.48,0.964,K2V:,21.625071200420535,0.0
9.3,7.31,1.4,0.546,F0V,18.619586884789303,0.0
8.28,2.61,1.4,0.263,A3III/IV,15.363202536691404,1.0
6.19,6.41,0.79,1.247,K1III-IV,15.224290147594086,1.0
8.6,6.13,1.41,0.37,F3V,17.537302372592073,0.0
6.14,10.25,0.61,0.242,A9V,16.193619326958864,0.0
7.87,3.04,1.13,1.167,K1IIICN...,15.28436791804377,1.0
6.69,5.86,0.98,1.039,K0III,15.529488080090456,1.0
7.15,7.94,0.67,0.996,K0III,16.649102512135485,1.0
8.38,4.06,1.09,0.304,A1V,16.42263016788597,0.0
7.49,1.22,1.02,1.745,M1III,12.92179915337374,1.0
7.6,2.97,1.05,0.007,A0III/IV,14.96378224658606,1.0
8.19,2.38,1.27,0.149,B9IV,15.07288478528256,0.0
8.34,5.36,1.07,0.394,F0IV,16.985823948463853,0.0
9.25,6.67,1.58,0.681,G1V,18.370629169582745,0.0
8.9,23.12,1.3,0.726,G8/K0V,20.71993914874246,0.0
7.15,23.1,0.97,0.656,G3V,18.968059899460723,0.0
9.35,10.5,1.45,0.759,G5V,19.455946495349693,0.0
9.22,4.04,1.2,0.362,A8V,17.251906825553025,0.0
9.62,7.52,1.5,0.659,G5V,19.001089202958212,0.0
9.72,8.39,1.72,0.68,G3V,19.3388098041435,0.0
6.09,6.42,0.75,0.01,B9.5III/IV,15.127675140344266,1.0
6.7,2.59,1.55,0.026,B9.5IV/V,13.766498820406259,0.0
6.55,29.93,0.55,0.541,F8V:,18.93053358420096,0.0
8.49,4.73,1.25,0.471,F3/F5V,16.864305703689055,0.0
6.61,16.64,0.81,0.271,A9V,17.715766609773524,0.0
8.4,1.79,1.26,1.526,K2III/IV,14.664265154899468,1.0
5.94,4.42,0.83,1.572,M2III,14.167111346745461,1.0
7.6,2.93,0.82,1.291,K2III,14.934338101770548,1.0
5.78,8.79,0.71,1.008,K0III,15.499944375368859,1.0
7.79,1.27,1.32,1.162,G8III,13.309018604779784,1.0
9.6,2.56,1.34,0.413,F2/F3V,16.641199826559248,0.0
9.26,2.35,1.5,-0.09,B2III,16.11533931135868,1.0
7.34,6.69,0.93,0.623,F5V,16.467130588839115,0.0
10.36,14.1,1.87,0.901,G6/G8IV:,21.1060955632769,0.0
7.89,1.89,1.05,1.424,K3III,14.27230902086622,1.0
6.09,4.78,0.86,0.949,G6III,14.487139483060593,1.0
6.8,12.6,0.93,0.308,A9V,17.301852725587814,0.0
8.65,5.31,1.42,1.143,G8IV,17.275472605407344,0.0
9.14,5.68,1.5,0.518,F6V,17.911741678555096,0.0
7.63,13.71,0.66,0.6,G0V,18.315187273947565,0.0
9.22,0.18,1.26,1.128,G8/K0III,10.496362525516531,1.0
7.79,4.4,1.0,1.072,K0III,16.00726338243094,1.0
6.43,7.4,2.0,0.997,K0III,15.776158598654881,1.0
6.37,9.31,0.54,1.06,K0III,16.214748404906715,1.0
9.32,8.04,1.6,0.876,G8V,18.846280243742257,0.0
8.69,8.59,1.34,0.65,G3V,18.359965819156212,0.0
8.22,1.91,1.37,0.998,G8/K0III:+.,14.62516683623864,1.0
7.46,11.3,1.07,0.338,F0/F2IV,17.7253922174171,0.0
6.01,4.67,0.52,1.341,K4III,14.356584402830562,1.0
8.81,3.17,1.03,0.872,G6III,16.31529631108876,1.0
8.03,0.58,1.18,0.01,B8/B9III/IV,11.847139967814686,1.0
9.94,32.41,1.94,1.151,K5V,22.493395155161053,0.0
8.55,6.9,0.81,0.407,F3V,17.744245453686275,0.0
6.97,7.14,1.17,1.495,K5III,16.23849105888087,1.0
8.94,3.93,1.46,1.472,G8III/IV,16.911962751877134,1.0
7.4,11.67,1.12,0.486,F5V,17.73535428022685,0.0
5.84,4.38,0.92,1.129,G8/K0III,14.047370552520498,1.0
9.0,3.05,1.4,1.257,K1III,16.42149919673393,1.0
7.57,8.4,0.88,0.402,A9V,17.19139643030941,0.0
7.4,5.82,0.8,1.182,K2III,16.224614923249444,1.0
8.26,7.98,1.11,0.281,A7V,17.770014456753646,0.0
6.6,11.57,0.8,0.44,F3III-IV,16.916666794758747,1.0
8.51,5.46,1.07,1.127,K1III,17.195963213523687,1.0
5.91,9.3,0.87,1.573,K5III,15.752414742769677,1.0
8.03,3.37,0.95,-0.011,A0IV,15.668149504356691,0.0
8.24,1.73,1.98,0.008,B9III/IV,14.430230515643977,1.0
8.58,0.65,1.72,0.118,B2/B3V,12.644566783214277,0.0
10.04,5.12,1.92,0.402,F0V,18.586349804879156,0.0
8.51,2.15,1.2,0.212,A5V,15.172192299578027,0.0
8.86,0.55,1.42,1.091,K0III,12.56181344747122,1.0
6.05,4.68,0.9,1.241,K1III,14.40122926537062,1.0
6.19,30.55,0.9,0.523,F8V,18.615056072892866,0.0
6.55,3.16,0.91,0.0,B9III,14.048435413092019,1.0
6.03,15.57,0.93,0.342,F2V,16.991443062840602,0.0
7.64,15.08,1.7,0.631,G0IV-Vvar,18.532006707668774,0.0
9.01,6.3,2.44,0.525,F5/F6V,18.00670274726791,0.0
8.05,13.96,0.8,0.6,G0V,18.77442709143571,0.0
6.17,11.94,1.01,1.11,K1III:,16.555021633966753,1.0
7.14,16.51,1.34,0.518,F5V,18.22873536631397,0.0
9.49,5.06,1.73,0.705,F3V,18.010752584198997,0.0
9.09,3.98,1.24,-0.004,A0V,17.089415360368438,0.0
8.59,3.33,1.24,1.176,G8III,16.202221167531597,1.0
8.37,5.18,0.86,0.776,G6IV,16.941648798726163,0.0
7.38,7.7,0.87,0.402,F2III,16.81245362586241,1.0
10.16,2.65,1.06,0.234,F2V,17.27622936968404,0.0
8.36,1.95,1.18,1.393,K0III+...,14.81017305681259,1.0
5.77,31.87,0.77,0.425,F4IV-V,18.286910317368665,0.0
6.96,3.94,0.97,-0.026,B8/B9III,14.93748110912787,1.0
5.17,8.97,0.53,1.166,K3III,14.933962215220461,1.0
6.48,6.28,0.76,1.086,K0/K1III,15.46979821868598,1.0
7.94,19.81,1.87,0.74,G8V,19.424422377692736,0.0
6.14,3.95,1.12,-0.041,B4III,14.1229854781323,1.0
8.67,4.51,1.29,1.291,K0III,16.940882709389804,1.0
5.58,3.09,2.96,1.098,K3III,13.029792397124172,1.0
9.35,0.16,3.63,0.159,B9III,10.370599913279623,1.0
8.78,5.87,1.34,0.463,F2III,17.62319050623807,1.0
3.73,29.26,0.49,1.177,K2III,16.06137160894646,1.0
9.04,8.08,1.47,0.639,G3V,18.577056803872928,0.0
6.88,6.28,1.05,0.177,A3III/IV,15.869798218685979,1.0
7.46,3.26,1.13,1.11,K0/K1III,15.026088000339694,1.0
7.72,3.88,0.87,0.05,A0IV/Vn,15.664158627971037,0.0
7.84,4.11,1.15,1.131,K0III,15.909209109380345,1.0
7.22,4.67,0.91,1.179,G8/K0III,15.56658440283056,1.0
8.54,0.07,1.12,1.547,K2III,7.765490200071284,1.0
7.91,0.56,1.11,1.47,K2III,11.650940135031004,1.0
8.36,5.28,1.88,0.96,G8III,16.97316961266906,1.0
6.0,3.23,0.83,-0.06,B9IV/V,13.546012611655515,0.0
7.56,4.28,0.84,0.134,A1IV/V,15.717218845065858,0.0
7.35,4.29,0.6,1.013,G6III,15.51228646092362,1.0
8.44,5.47,1.19,0.442,F2V,17.129936631667157,0.0
8.14,19.21,1.72,0.642,G2V,19.557636824308467,0.0
8.69,3.0,1.5,0.431,F0V,16.07560627359831,0.0
8.91,4.78,1.15,0.15,A0V,17.307139483060595,0.0
8.91,1.14,1.25,0.998,G8III,14.194524256682364,1.0
8.98,3.33,1.51,1.208,K1III,16.592221167531598,1.0
9.12,9.16,1.51,0.52,F6V,18.92947736833925,0.0
9.25,3.94,1.5,0.497,F3/F5V,17.227481109127872,0.0
6.24,14.72,0.81,0.474,F5Vn,17.0795390500074,0.0
6.88,2.78,0.92,0.036,A0IV:,14.100223979590382,0.0
8.83,2.93,1.48,0.151,B8V,16.164338101770547,0.0
8.75,2.95,1.34,1.22,K1IV,16.099110079890814,0.0
9.0,5.88,1.61,0.6,G1/G2V,17.846886630380695,0.0
8.48,15.56,1.25,0.63,G3/G5V,19.440047963268352,0.0
7.18,19.71,1.0,0.435,F3V,18.653433121397214,0.0
7.51,1.73,0.96,0.937,G6/G8III,13.700230515643977,1.0
8.2,5.22,1.1,0.971,K0III,16.78835251501131,1.0
6.1,3.87,0.84,0.055,B9.5/A0III,14.038554825094558,1.0
8.02,2.52,1.09,1.277,K0III,15.027002703907721,1.0
7.52,3.77,0.82,-0.038,B8/B9III,15.401706751028964,1.0
8.55,20.76,1.25,0.758,K0V,20.1361367458821,0.0
7.81,4.12,1.02,0.078,B9.5V,15.884486080165672,0.0
8.79,10.95,1.4,0.675,G3V,18.987070595880684,0.0
8.5,9.67,1.09,0.46,F5/F6V,18.42713237041501,0.0
7.31,5.19,0.84,0.033,A0V,15.88583678924229,0.0
